(B-R)_corr;G_abs
2.5681509869346617;10.652343479517139
2.5683580048160555;10.21650523769071
2.5710950114917757;10.495190160555172
2.572028999523163;10.33205525929381
2.5747949738693237;10.745744784221563
2.579229004529953;10.178353322417122
2.581832001525879;10.434037154192149
2.5857040133991243;10.771894351306672
2.586860000333786;11.67240166991677
2.587970006389618;10.75896443204757
2.5900229962806702;10.787557788841982
2.592272004863739;10.317060316211814
2.592303009775162;10.513503459648181
2.5927639909877778;10.29116979450099
2.594710011396408;11.03201150217017
2.596673994325638;10.358314706867368
2.597801001859665;10.60477902826211
2.6104520069141386;11.171850370730972
2.6153120133514403;10.56202026136527
2.6164920108242034;10.034424159033666
2.6177389901771546;10.059416974768563
2.6188479908447264;10.428660253983269
2.6193810054359434;10.033627206030882
2.6210889891757967;10.848319953117185
2.6211890001907348;10.99775197713993
2.6239680117301942;10.348623433460707
2.625280991607666;10.66163301359028
2.62605999666214;10.585393171327475
2.629322995470047;10.37647324098832
2.630880980068207;10.26297358226752
2.6371980058174134;10.526267804482488
2.637572996805191;10.907632331183137
2.638184028800964;10.599564933269935
2.63858400834465;10.44893776210017
2.642980006341934;10.740898072770182
2.6500500180244444;10.77199376767409
2.65475299628067;10.709128870969526
2.6555610109672547;10.861366731660093
2.6575299907493592;10.033053997721542
2.6576650124931334;10.569156279373177
2.6601490014305114;11.07002605923975
2.66328198793602;10.50500554339175
2.6640460056266786;10.489900157690776
2.666350009059906;9.840790740344158
2.668262012111664;10.527590531176173
2.6775050037670134;11.017261017839786
2.680532995422363;11.026541625029719
2.683858009250641;11.381180663073046
2.6866250025749205;11.754381098490555
2.687153022315979;11.365420449117625
2.6879600142097475;11.203633490935092
2.688152008058548;12.163649148424089
2.691338998664856;10.967754511718802
2.6955839942779543;11.954535583333213
2.6971920103473663;11.16134675454565
2.69883401077652;11.04548220218581
2.7028379927520754;10.540304533763917
2.703038013780594;10.963140780485155
2.704451985265732;11.167807415670486
2.709637007247925;10.65725077960047
2.711076006008148;11.138248704884205
2.7118969764442444;11.098223920105186
2.7171289969482424;12.181931451342063
